@RELATION mood_classification

@ATTRIBUTE "Pitch" NUMERIC
@ATTRIBUTE "Speech Rate" NUMERIC
@ATTRIBUTE "Speech Duration" NUMERIC
@ATTRIBUTE "Mood" {0,1,2,3,4,5,6,7,8,9}

@DATA
124.08,61,12.83,8
232.42,164,5.67,9
241.04,173,8.27,6
170.43,115,12.9,7
149.57,92,12.37,7
173.16,80,12.59,3
130.94,79,19.65,1
245.93,150,7.68,6
197.39,110,12.99,5
206.62,170,5.03,6
150.98,73,15.9,1
239.27,159,7.41,9
323.11,179,8.13,0
165.31,102,11.8,2
340.69,160,10.47,0
146.58,90,8.78,7
230.98,136,9.32,6
258.46,146,6.09,9
254.26,143,11.33,0
100.39,57,15.25,8
137.25,68,16.25,8
168.22,97,15.82,3
212.37,125,5.64,6
160.84,108,11.12,7
152.66,122,11.07,2
105.01,62,11.2,8
259.01,133,8.23,5
141.95,62,10.21,1
154.11,88,14.74,3
164.74,72,14.52,1
191.0,164,6.77,6
235.19,149,5.74,6
290.54,141,10.63,0
124.39,60,11.83,1
207.66,79,14.12,3
251.41,157,11.99,0
120.96,70,11.37,1
193.55,103,9.73,3
247.25,165,5.35,4
151.84,107,13.36,7
258.16,170,7.91,9
234.89,137,8.83,5
248.0,169,10.12,4
151.75,115,9.81,3
312.36,192,5.92,0
150.95,55,15.59,1
193.32,150,8.75,6
108.9,86,14.13,8
167.74,92,10.63,2
127.35,65,18.86,1
219.38,161,10.95,4
311.21,195,11.21,0
328.24,188,11.12,0
247.32,138,9.24,6
129.55,63,18.27,1
288.08,164,3.17,9
124.62,71,18.6,1
199.2,104,13.48,3
131.19,67,11.59,8
241.76,156,6.63,9
257.57,168,11.09,4
117.55,77,18.6,8
226.23,141,6.87,6
340.02,161,9.87,0
193.94,158,5.92,6
200.8,153,5.83,4
116.98,56,10.82,8
204.67,116,11.19,5
291.75,155,7.61,9
330.73,151,10.07,0
254.74,148,5.56,0
142.82,67,17.79,1
267.38,154,4.66,9
174.62,82,9.01,3
337.89,198,10.1,0
176.95,93,12.16,2
162.19,119,11.86,3
315.09,198,11.09,0
139.59,60,19.83,1
342.86,171,11.28,0
291.76,131,7.51,9
258.2,214,5.46,4
105.51,67,18.34,8
118.83,64,17.65,8
167.45,61,10.11,1
269.42,139,6.33,9
267.29,144,10.19,5
123.8,79,12.01,1
268.68,165,4.49,9
318.12,190,11.25,0
168.35,104,12.27,7
173.14,104,12.33,2
242.67,121,7.57,6
111.16,60,15.54,8
167.07,94,10.79,7
253.73,179,8.02,4
198.88,81,15.51,3
259.78,154,6.12,0
129.07,72,12.05,1
127.2,50,11.01,1
162.54,62,15.91,1
264.0,162,5.61,9
138.79,69,11.47,8
241.23,114,10.89,5
149.05,54,13.28,8
145.47,104,10.16,2
215.89,213,9.4,4
186.8,102,9.18,3
203.46,105,8.21,3
206.23,175,6.31,4
152.15,112,11.25,2
298.04,186,5.74,0
251.41,150,8.6,4
283.51,153,11.14,0
237.55,141,6.89,6
114.54,60,19.7,8
170.22,123,11.39,7
135.71,83,16.72,8
340.65,198,7.94,0
266.93,151,4.66,9
111.11,86,15.18,8
130.13,56,11.62,1
203.53,151,9.77,4
205.02,188,10.97,4
149.64,104,8.06,7
298.55,155,8.28,0
194.15,76,9.75,3
144.93,72,17.15,1
173.84,98,13.7,7
172.39,122,11.8,2
243.09,200,5.74,4
242.64,153,5.11,9
311.0,150,8.19,0
215.85,124,9.7,6
253.6,211,5.44,4
155.44,106,11.12,3
282.63,157,7.71,0
259.62,170,10.29,0
221.53,142,13.95,5
241.03,132,3.04,9
256.76,212,10.5,4
165.1,73,14.39,1
239.65,156,9.07,6
123.37,67,11.68,8
264.69,201,5.05,4
178.25,127,16.23,2
121.5,72,13.71,8
255.62,168,3.49,9
215.71,145,12.81,5
242.34,158,5.23,9
253.96,149,6.95,9
248.03,177,8.46,4
318.84,140,9.26,0
168.66,125,10.69,2
254.29,204,5.96,4
208.6,75,14.88,3
140.52,107,13.33,7
200.25,89,15.73,3
297.94,187,7.69,0
202.15,162,5.77,6
209.64,117,9.42,5
254.86,188,11.86,0
231.57,189,6.67,4
198.64,100,13.31,3
147.72,107,11.32,2
142.31,73,14.73,1
153.28,102,16.69,2
255.62,113,11.36,5
149.22,75,12.44,8
144.43,58,17.29,1
183.16,156,12.63,5
151.51,98,8.25,3
140.46,95,12.44,2
180.62,146,5.98,6
155.53,101,12.49,7
296.71,172,7.18,0
169.62,100,8.61,3
210.79,149,13.5,5
183.8,178,9.06,6
160.52,105,10.17,2
257.16,174,8.26,4
127.22,89,19.42,8
156.58,80,10.74,1
150.56,102,13.42,7
120.79,79,15.23,1
165.01,114,14.92,3
170.69,109,10.53,3
259.19,149,6.01,9
191.29,141,13.46,5
168.82,90,16.07,2
159.52,110,16.08,2
190.58,176,9.06,6
157.9,110,12.59,2
175.17,97,12.47,3
103.43,69,10.73,8
110.92,72,12.13,8
227.65,153,5.94,6
240.09,150,5.1,9
319.95,162,11.52,0
171.11,91,14.45,7
132.41,58,12.07,8
260.82,136,4.19,9
156.98,128,10.16,7
244.68,182,7.45,4
149.88,77,12.03,1
321.03,169,6.77,0
145.39,92,14.27,7
248.93,131,7.93,6
149.07,107,10.15,2
332.01,155,6.84,0
107.61,70,19.98,8
166.33,74,17.39,1
286.76,134,7.8,9
214.51,89,8.68,3
298.73,134,6.95,9
248.6,150,6.69,6
219.24,96,10.03,3
259.05,152,10.83,0
123.32,69,11.82,1
213.94,163,9.92,6
265.53,140,6.04,9
246.81,171,10.43,4
130.39,67,10.58,8
188.62,70,15.16,3
160.77,112,10.57,2
243.62,148,8.38,6
157.17,103,17.19,2
339.58,152,9.08,0
150.73,81,10.74,3
195.56,116,12.9,5
213.29,154,7.16,5
105.26,76,15.13,8
249.11,127,7.6,5
171.16,98,13.43,2
235.47,139,4.09,9
298.45,137,6.0,9
221.69,179,10.35,4
149.03,58,10.41,1
144.99,99,15.64,2
151.41,115,13.19,2
241.64,137,5.68,6
252.51,199,5.02,0
260.01,130,11.6,5
141.81,123,13.47,7
118.81,69,16.55,8
111.79,81,16.89,8
169.31,104,8.63,7
102.13,72,13.91,8
109.27,83,10.73,8
135.14,77,15.9,8
179.26,119,8.72,3
232.23,170,8.7,4
261.59,115,12.69,5
180.44,70,12.9,3
207.65,140,8.64,5
209.7,163,11.26,4
262.93,181,5.11,4
129.85,87,10.38,8
168.63,105,14.25,2
263.11,144,6.7,9
253.93,197,6.97,0
118.66,73,15.89,8
182.99,99,10.04,3
182.71,174,6.1,6
262.02,152,8.88,4
208.55,141,5.24,6
153.25,80,19.37,1
196.69,164,9.97,6
162.2,88,14.49,3
107.89,88,12.0,8
205.82,140,12.96,5
226.88,165,7.12,6
290.58,170,5.59,9
167.8,85,8.35,3
265.04,166,10.37,0
100.85,55,11.13,8
167.91,130,14.19,7
154.39,75,10.55,3
144.87,50,13.26,1
255.68,165,4.07,9
205.13,111,13.64,5
212.34,75,13.55,3
154.44,77,16.47,1
104.99,68,11.26,8
164.97,77,12.19,1
136.81,75,15.05,1
188.36,154,11.27,5
270.58,150,6.68,0
118.36,51,14.56,8
209.08,130,11.52,5
288.53,159,3.62,9
251.31,110,7.09,5
107.3,51,15.9,8
176.6,125,13.51,7
295.47,133,3.99,9
211.84,126,8.96,5
208.01,127,6.15,6
278.43,155,6.77,9
169.64,86,8.45,3
203.64,122,13.01,5
179.94,114,13.53,7
251.14,124,8.97,5
101.28,76,17.49,8
153.15,72,19.79,1
198.89,158,9.86,6
174.1,110,15.98,2
215.45,202,5.99,4
218.28,134,6.69,6
166.29,121,15.32,2
290.57,152,3.35,9
175.88,108,14.99,7
169.16,123,16.54,2
115.97,73,13.18,8
175.0,90,8.97,7
169.71,96,14.14,7
122.67,58,10.81,8
150.66,116,10.08,3
293.61,145,9.8,0
188.13,144,14.99,5
288.73,187,10.1,0
148.63,102,9.46,7
176.85,97,14.42,7
177.11,107,12.22,2
133.14,77,16.19,1
131.26,66,17.63,1
323.8,195,9.83,0
240.45,207,8.84,4
185.98,116,10.94,3
254.47,171,7.99,4
227.62,176,8.68,6
177.4,99,13.25,3
240.88,138,7.92,5
163.89,64,17.55,1
142.48,96,9.91,7
233.72,201,9.03,4
247.22,201,7.69,4
140.03,129,9.73,7
150.04,112,13.98,3
235.04,206,11.73,4
207.22,145,8.66,5
156.15,127,14.66,2
157.94,121,13.83,2
219.9,125,12.96,5
160.71,63,16.23,1
172.06,122,10.88,2
154.22,72,10.39,1
148.54,66,16.64,1
223.3,195,10.56,4
251.19,170,7.65,9
155.93,113,10.41,2
245.71,157,14.12,5
233.69,191,11.96,4
244.86,220,11.13,4
181.21,116,9.21,5
154.69,108,12.37,7
194.01,133,6.53,6
256.66,165,7.5,4
181.37,150,8.12,5
174.86,98,8.66,7
169.04,96,10.15,7
101.87,83,17.01,8
315.15,150,6.55,0
151.95,76,9.3,3
143.7,67,16.53,8
267.46,154,4.95,9
283.73,146,8.85,0
173.1,123,9.0,7
251.14,136,12.99,5
246.72,154,10.71,4
148.02,111,8.09,7
144.91,69,16.17,1
349.2,144,5.78,0
176.11,109,13.72,2
149.56,59,17.35,8
107.26,83,17.23,8
177.79,83,8.88,3
237.85,159,3.59,9
184.76,140,8.84,6
146.64,75,10.16,1
226.77,135,7.3,6
230.08,154,13.59,5
149.41,117,11.42,2
137.5,75,18.11,1
212.16,130,9.09,6
168.12,126,13.4,2
151.17,68,10.73,1
183.39,175,8.54,6
133.42,65,18.52,1
163.54,81,13.41,3
227.43,154,6.93,4
251.12,187,8.29,0
148.33,94,14.79,2
277.72,165,7.13,9
231.45,130,8.41,6
293.04,146,6.1,9
314.15,169,10.73,0
204.79,120,8.96,6
281.9,142,6.5,9
127.85,52,19.7,1
129.05,75,12.08,1
223.67,166,9.47,6
247.18,154,6.67,4
160.8,78,16.72,1
153.32,129,13.45,7
185.85,95,14.56,3
125.42,85,14.62,8
235.22,148,3.09,9
173.99,119,12.48,2
115.47,76,10.11,8
178.22,112,9.13,7
183.61,119,12.12,3
133.44,78,13.2,1
252.96,114,13.39,5
262.49,143,10.02,0
315.28,143,6.0,0
210.86,194,9.07,4
145.09,51,10.96,1
176.99,103,13.34,7
190.06,122,6.23,6
297.12,144,5.34,9
163.3,120,12.36,2
145.66,79,19.62,1
155.44,59,15.38,1
160.69,110,10.67,7
159.14,67,11.33,1
121.4,83,13.81,8
213.26,135,8.1,5
243.18,150,7.9,5
127.6,74,19.25,1
233.58,128,8.77,5
224.26,131,6.69,6
209.28,82,9.75,3
268.14,117,10.96,5
100.27,60,16.64,8
183.95,171,9.65,6
172.36,119,12.31,7
242.07,199,7.36,4
295.55,145,11.48,0
160.53,52,19.33,1
269.45,174,8.21,0
185.89,70,8.32,3
121.08,68,14.01,8
159.69,72,13.95,1
138.51,69,11.37,8
244.41,160,7.78,9
164.45,88,12.93,3
186.39,107,13.28,3
175.66,93,17.29,2
154.49,130,13.3,7
136.79,72,19.94,8
104.72,89,18.6,8
253.19,152,6.77,9
259.39,145,3.5,9
152.19,54,11.07,1
326.07,154,7.32,0
254.26,181,7.86,0
118.64,51,16.26,8
175.77,111,9.56,7
337.91,156,5.05,0
215.53,187,6.13,4
254.61,181,6.22,4
286.22,133,6.88,9
217.22,162,5.02,4
188.73,170,5.43,6
252.4,136,6.84,9
204.11,181,6.42,4
189.89,159,11.44,5
258.43,177,7.14,0
139.28,79,15.1,1
166.3,68,15.25,1
200.89,71,10.57,3
177.03,91,14.68,7
155.72,64,17.05,1
242.38,141,10.03,5
176.69,104,17.06,2
225.45,173,6.56,6
334.18,181,8.63,0
144.98,51,12.32,1
161.74,129,11.23,2
251.15,217,8.36,4
166.95,124,10.17,2
234.97,111,14.18,5
247.9,147,3.73,9
142.68,108,16.1,2
233.59,146,7.85,6
240.75,202,11.96,4
147.05,116,14.43,2
140.26,79,18.26,8
209.08,92,12.33,3
162.84,110,15.34,2
242.7,206,11.86,4
174.7,90,14.43,7
187.69,157,9.67,6
203.16,126,9.04,6
266.7,212,5.47,4
219.93,146,12.18,5
150.26,93,13.95,7
314.05,184,5.57,0
156.7,56,10.21,1
220.96,125,14.28,5
178.11,90,14.98,2
233.58,208,5.82,4
219.25,132,8.16,5
238.44,151,7.81,9
218.98,134,7.78,6
232.89,172,6.12,4
147.84,68,15.82,8
152.44,122,14.84,2
175.89,107,14.64,3
168.27,101,9.91,7
155.67,120,8.01,7
265.41,180,5.54,4
266.84,152,10.58,4
228.3,146,9.14,6
240.8,146,6.67,9
239.71,124,11.61,5
253.43,166,7.72,4
203.5,112,13.46,3
222.58,137,5.06,6
143.6,92,17.82,2
142.05,118,14.8,7
316.57,176,9.18,0
195.25,115,10.97,3
134.67,55,15.97,1
249.23,149,3.34,9
201.67,195,11.35,4
113.61,79,19.84,8
119.58,52,17.18,8
148.13,117,14.03,2
245.2,114,13.36,5
215.64,155,7.35,4
149.55,96,17.97,2
212.4,97,9.94,3
176.57,98,10.97,7
114.47,73,18.76,8
229.52,151,9.83,6
332.93,162,5.8,0
205.28,150,5.96,4
207.85,94,15.34,3
346.49,198,11.61,0
247.04,141,4.86,9
192.77,98,12.31,3
312.0,179,11.84,0
151.88,114,10.6,7
185.23,147,7.91,5
226.38,155,8.32,6
247.98,205,6.76,4
277.26,170,6.5,0
149.72,78,16.32,8
179.93,128,11.78,7
258.4,142,12.34,5
265.2,149,7.96,5
148.87,127,14.2,2
238.34,147,3.38,9
182.35,101,9.62,3
155.92,99,12.65,7
331.47,160,5.35,0
185.72,133,7.89,6
250.72,141,4.83,9
190.34,157,8.55,6
149.36,66,16.28,8
155.71,59,11.42,1
130.33,79,10.02,8
167.78,101,14.88,2
185.67,136,7.71,6
137.13,67,14.98,1
244.12,126,8.93,5
204.36,136,9.64,5
134.99,56,13.9,1
143.38,124,11.17,2
290.66,138,6.78,9
228.0,156,11.85,5
156.36,107,9.82,7
156.44,123,8.09,7
231.56,141,6.33,9
306.51,146,6.81,0
227.59,133,7.92,6
157.21,55,12.41,1
209.44,134,14.25,5
177.81,113,14.83,7
144.67,118,16.98,2
114.07,50,18.41,8
246.55,178,9.56,6
150.55,117,14.8,7
175.58,90,8.61,7
312.52,148,6.82,0
145.15,67,18.06,1
151.27,102,11.99,2
280.21,167,7.36,9
206.21,144,6.1,6
240.14,139,4.95,9
165.98,81,8.76,3
269.78,195,5.03,4
137.15,88,16.06,8
262.34,151,7.92,9
116.21,50,14.72,8
150.85,60,11.28,1
210.98,180,8.85,4
309.07,191,5.26,0
230.63,128,13.06,5
220.84,178,8.61,6
129.88,76,15.49,8
187.87,177,9.74,6
202.14,219,5.2,4
135.34,60,13.36,1
213.0,156,5.24,4
171.13,122,9.31,7
171.83,113,12.37,2
261.28,136,7.35,5
190.76,119,10.65,3
241.53,219,6.83,4
287.64,168,4.39,9
228.85,170,7.38,6
319.81,173,9.54,0
108.31,70,13.18,8
245.46,138,7.21,9
128.53,71,14.65,1
216.29,123,5.5,6
154.83,103,11.92,7
268.32,182,5.4,0
252.17,168,7.88,9
189.88,87,14.5,3
280.02,131,5.08,9
262.95,159,6.75,9
272.13,136,4.96,9
168.69,122,15.65,2
235.06,167,5.13,9
179.71,106,12.97,7
152.95,71,16.87,1
205.36,153,6.2,4
123.34,51,19.58,1
229.83,124,14.73,5
162.7,78,14.71,1
224.91,150,8.97,6
155.65,82,10.51,3
194.24,71,13.11,3
159.82,99,10.32,7
224.01,164,9.27,6
188.42,117,15.76,3
198.58,127,6.14,6
100.52,82,16.55,8
218.79,112,11.03,3
164.97,109,10.7,7
233.51,184,5.24,4
168.53,69,15.85,1
231.35,157,6.45,9
114.16,87,16.72,8
306.91,161,9.06,0
145.41,77,18.78,1
231.23,144,9.61,6
171.72,106,9.3,7
335.69,189,8.02,0
260.46,168,5.31,0
346.81,147,7.7,0
246.36,163,5.86,9
217.83,160,9.82,6
124.83,50,11.02,1
113.19,50,12.58,8
141.13,119,11.67,7
208.77,115,14.66,5
166.77,61,13.33,1
243.01,156,6.56,4
193.82,144,9.84,6
158.36,128,11.62,2
159.42,59,19.66,1
204.58,113,11.05,3
297.94,166,5.14,9
144.0,113,14.22,2
175.79,98,14.68,2
263.38,138,7.73,5
221.25,165,8.09,4
239.83,180,11.62,4
198.02,102,14.08,3
169.96,60,12.98,1
213.5,144,7.53,6
138.1,85,13.02,8
169.83,59,16.11,1
240.3,134,9.81,5
142.57,121,9.79,7
159.38,99,11.1,7
252.46,140,10.29,0
197.27,137,6.49,6
231.63,114,10.54,5
234.42,160,4.96,9
297.23,141,6.2,9
151.58,101,13.11,7
132.23,85,19.41,8
173.07,93,16.38,2
142.88,82,16.73,8
250.0,177,6.64,6
146.9,69,15.78,8
195.2,116,11.77,3
203.72,181,7.64,4
161.95,50,19.28,1
155.23,96,9.13,7
215.15,209,8.28,4
157.79,104,10.42,2
272.66,193,7.16,0
205.98,152,7.28,6
194.26,154,9.15,6
210.31,131,13.26,5
168.02,52,14.63,1
215.44,209,6.25,4
146.75,63,18.0,1
261.72,129,8.21,5
240.2,172,7.72,4
211.44,151,7.16,4
220.3,122,14.82,5
112.67,78,14.77,8
139.85,70,14.86,8
143.53,81,14.79,8
279.74,186,5.62,0
204.59,85,13.62,3
283.38,143,3.64,9
313.08,191,11.76,0
180.69,114,11.04,5
242.24,151,14.13,5
190.59,157,8.23,6
279.67,179,10.68,0
196.68,133,12.24,5
121.77,58,11.11,1
133.52,54,13.3,8
153.01,99,13.49,7
210.43,175,9.65,4
108.45,74,11.26,8
160.96,76,14.98,1
121.7,54,18.91,1
219.43,105,9.24,3
286.74,180,10.64,0
256.48,169,5.42,9
266.45,219,10.43,4
324.4,191,11.9,0
100.43,51,16.83,8
260.6,194,10.54,4
182.8,77,15.46,3
169.98,100,14.31,7
147.07,99,12.22,7
205.91,185,9.39,4
181.86,136,7.29,6
199.44,94,9.48,3
167.77,103,14.4,2
191.13,157,6.08,6
266.05,179,6.74,4
151.26,101,13.76,2
239.71,176,10.87,4
148.87,63,13.05,1
159.44,62,19.11,1
121.79,69,10.98,1
225.2,153,5.54,6
184.66,148,7.67,6
141.17,54,18.35,8
168.59,104,12.34,3
150.03,63,19.86,1
252.08,180,8.83,0
234.65,171,6.09,6
203.54,74,14.07,3
142.09,114,11.83,7
148.22,62,15.29,8
142.71,69,16.89,1
262.42,133,8.81,5
185.72,144,7.29,6
255.29,186,8.99,0
165.14,105,13.23,3
233.62,139,8.5,6
232.75,144,13.94,5
209.57,213,6.01,4
160.13,115,12.85,7
179.19,91,14.54,2
221.52,156,11.44,5
121.9,53,11.88,1
225.71,149,9.46,6
327.39,174,5.89,0
235.48,132,5.85,6
147.02,54,11.48,1
148.05,110,10.77,2
318.58,185,5.75,0
234.31,151,3.04,9
110.93,59,10.8,8
212.81,204,9.37,4
300.83,144,8.0,0
230.29,190,7.47,4
152.97,119,10.91,7
150.26,110,9.31,7
140.22,58,18.94,8
161.91,52,15.23,1
149.33,58,15.49,8
192.82,144,8.71,6
142.76,51,12.96,8
275.23,166,4.85,9
134.97,70,10.71,1
188.54,159,6.12,6
212.86,136,9.17,6
225.03,152,8.04,5
145.26,99,14.18,2
147.85,121,8.28,7
139.56,56,18.48,1
232.36,137,8.77,5
254.37,127,15.0,5
260.88,165,6.57,9
191.16,138,9.1,5
131.9,65,12.97,1
236.31,128,12.65,5
189.77,133,9.26,6
111.55,64,17.33,8
229.95,182,5.06,4
254.86,213,11.38,4
222.5,192,5.55,4
207.93,119,12.85,3
169.46,92,12.04,3
177.2,102,13.18,7
222.88,136,6.43,6
170.84,125,17.25,2
160.42,124,8.46,7
272.79,190,9.39,0
201.88,80,13.83,3
160.47,125,10.37,2
248.28,138,6.71,9
115.14,81,19.96,8
143.39,55,18.61,1
178.63,110,8.86,7
249.24,144,5.23,9
122.88,68,15.24,8
336.58,143,10.01,0
257.19,154,11.89,4
241.57,145,8.25,6
194.55,169,7.64,6
322.68,194,9.9,0
151.75,112,14.79,2
226.37,126,8.15,5
136.15,67,13.53,8
279.28,145,3.74,9
140.5,124,8.53,7
227.04,151,8.57,4
175.17,92,13.92,2
174.87,116,11.03,7
158.43,66,13.81,1
188.91,119,10.99,3
173.01,105,15.72,3
175.4,100,16.06,2
213.84,166,9.22,6
181.93,129,8.59,5
230.1,153,9.04,4
128.0,72,16.14,8
258.93,145,7.35,5
347.68,185,8.23,0
290.69,190,6.08,0
191.47,160,6.28,6
163.01,56,19.13,1
300.39,146,9.42,0
165.88,104,10.79,7
304.7,169,10.86,0
258.4,169,10.47,0
192.96,83,8.23,3
160.75,68,17.37,1
242.28,140,7.02,9
164.99,62,12.38,1
254.36,131,10.45,5
224.81,151,14.64,5
141.75,96,14.99,7
121.77,88,14.45,8
202.98,167,8.61,6
149.35,111,12.76,2
312.79,193,9.45,0
258.12,192,8.83,0
149.24,116,9.77,7
252.83,199,5.81,4
268.05,115,9.4,5
143.16,78,10.42,1
171.15,90,8.68,3
193.37,101,15.7,3
298.72,196,7.17,0
214.15,187,5.24,4
194.09,159,7.67,6
154.01,99,15.89,2
263.78,190,10.62,0
182.86,111,8.15,3
231.69,150,8.83,6
167.68,55,16.76,1
243.25,168,4.2,9
144.56,101,17.57,2
142.24,94,9.61,7
267.26,172,11.25,4
138.03,83,18.87,8
166.16,109,11.31,7
223.65,160,13.86,5
120.06,69,14.96,8
239.05,135,13.81,5
293.16,165,7.57,9
120.78,71,17.83,1
298.4,196,8.04,0
256.66,136,9.56,5
340.83,153,11.05,0
169.04,106,12.95,3
219.71,75,9.22,3
133.76,66,18.92,8
144.13,116,11.41,2
156.84,112,11.47,7
261.11,188,9.52,4
161.05,66,12.63,1
152.01,59,11.12,1
268.74,130,5.94,9
190.14,142,5.5,6
150.01,110,12.94,7
147.91,64,10.47,8
206.27,191,6.47,4
198.36,160,7.88,6
162.51,109,9.55,7
264.49,153,5.97,9
148.45,71,19.27,1
157.2,119,10.18,7
261.01,158,6.06,4
253.49,156,5.99,9
141.15,90,12.77,7
181.92,179,5.74,6
206.78,155,9.95,5
205.25,192,6.86,4
316.71,164,5.65,0
228.28,126,9.56,6
132.03,68,12.23,1
113.09,90,17.35,8
255.63,123,12.12,5
236.22,151,10.75,5
153.43,108,12.28,2
141.82,112,15.35,2
168.24,79,10.52,1
245.63,166,5.77,4
238.15,208,7.49,4
244.67,152,4.87,9
293.15,165,6.75,0
316.19,186,8.5,0
159.98,129,15.63,2
174.29,93,16.55,2
254.24,143,10.46,0
180.98,146,13.63,5
262.36,192,10.96,4
163.8,110,10.53,3
123.77,65,18.95,1
217.05,156,9.87,6
129.48,63,16.24,1
179.15,117,13.57,7
163.84,117,9.97,7
211.08,142,6.96,6
214.41,76,13.02,3
107.16,73,15.04,8
236.95,137,10.14,5
130.49,90,10.08,8
175.98,103,12.96,3
137.26,89,11.81,8
192.37,93,14.37,3
261.2,146,5.12,9
160.44,109,10.4,7
163.48,91,14.7,7
240.7,116,8.4,5
163.26,114,14.89,2
198.01,130,12.69,5
157.33,92,12.66,2
317.81,164,6.57,0
178.27,103,16.14,2
120.3,74,11.7,8
129.39,55,11.25,8
333.53,152,9.67,0
210.33,173,6.02,6
267.17,122,14.61,5
137.03,68,16.33,1
138.55,61,15.32,1
132.55,65,13.96,8
235.23,120,7.95,6
218.19,186,9.97,4
198.24,155,7.31,6
279.53,149,4.85,9
140.81,68,11.58,1
164.54,73,10.04,1
223.49,160,8.0,6
175.06,93,11.27,3
133.22,68,18.07,8
195.97,98,13.06,3
109.47,80,17.76,8
188.87,142,10.9,5
141.28,94,13.78,2
141.18,51,17.86,1
224.99,211,10.44,4
243.57,138,5.23,6
266.59,188,11.83,4
123.01,72,11.34,1
150.57,72,13.09,1
287.95,151,3.5,9
215.69,140,7.5,6
134.84,72,17.38,1
163.38,95,13.62,7
168.96,130,10.93,7
269.87,134,14.18,5
155.72,50,19.79,1
195.75,118,7.64,5
164.32,77,11.74,1
182.44,147,14.2,5
289.65,154,7.83,9
147.9,56,13.31,1
163.35,108,10.8,7
204.16,121,8.45,6
309.43,164,7.71,0
152.83,100,12.62,2
181.34,149,8.65,5
257.87,193,7.07,4
280.54,133,4.47,9
235.5,198,7.86,4
135.21,68,10.62,1
165.39,50,14.28,1
185.73,100,15.09,3
243.21,174,8.63,6
167.95,108,16.41,2
152.71,87,9.25,3
345.04,165,8.66,0
174.88,111,10.8,7
228.13,201,8.85,4
217.86,135,7.75,6
266.48,161,7.13,9
143.07,106,10.84,2
219.88,131,6.96,6
249.39,165,4.02,9
229.66,151,9.15,6
181.67,115,7.05,5
174.13,100,9.52,3
241.92,174,9.22,6
141.53,94,11.83,2
127.36,61,12.81,1
221.09,169,11.12,4
165.66,122,9.02,7
153.11,113,14.62,7
303.9,152,7.34,0
265.85,123,13.73,5
228.89,190,5.66,4
201.85,171,8.51,6
140.77,79,11.98,8
276.54,145,3.62,9
141.45,120,13.42,7
240.48,133,4.82,9
240.29,138,5.1,9
123.26,61,17.01,1
124.09,50,16.07,8
190.28,152,7.45,6
127.73,59,18.44,1
291.03,145,6.56,9
210.9,186,11.3,4
289.97,183,10.07,0
127.06,67,13.97,8
146.24,122,11.65,7
269.91,141,7.68,5
261.39,183,9.31,4
110.34,84,11.88,8
174.46,114,13.38,7
201.27,142,6.36,6
233.97,156,3.86,9
133.69,77,17.04,8
187.74,104,9.24,3
218.17,120,10.75,5
180.86,174,5.22,6
271.17,151,10.36,0
140.39,70,11.04,1
147.33,108,13.27,2
249.19,126,12.01,5
255.85,141,3.52,9
259.63,151,10.3,5
205.53,190,5.98,4
288.26,195,6.99,0
169.15,130,10.54,2
180.91,160,8.39,6
162.01,109,17.94,2
143.48,70,17.1,1
143.47,118,12.88,2
339.79,197,6.76,0
282.23,154,6.55,9
276.47,149,4.19,9
275.95,156,3.05,9
146.96,120,9.73,7
143.49,97,15.71,2
136.21,71,14.56,1
175.96,112,17.38,2
203.03,88,13.48,3
142.06,59,14.71,1
220.92,215,7.66,4
145.22,65,12.21,1
146.56,97,14.62,7
166.89,53,13.64,1
164.38,97,17.33,2
138.4,61,19.38,1
229.71,139,5.31,6
185.63,82,9.28,3
234.68,166,11.29,4
244.6,178,8.92,6
156.33,115,11.54,2
253.49,201,9.47,4
248.95,187,6.79,4
159.5,91,11.76,3
222.71,171,5.83,4
206.55,127,10.15,5
164.59,127,10.95,7
192.33,117,15.13,3
180.38,134,9.94,6
145.11,76,19.17,8
237.23,148,11.25,5
312.73,142,8.69,0
206.23,72,15.52,3
131.11,62,14.72,8
296.06,151,8.57,0
173.25,109,13.97,2
148.26,118,10.4,7
261.72,164,6.69,9
214.31,116,12.74,5
153.02,113,12.52,7
341.42,144,11.46,0
269.9,139,12.67,5
153.48,125,10.02,7
337.93,172,6.29,0
129.62,55,15.64,1
333.49,193,11.44,0
164.16,94,9.76,3
203.36,205,9.33,4
262.98,170,7.91,9
267.3,157,6.1,9
186.89,113,12.28,3
124.8,59,11.17,1
263.43,160,9.61,0
136.9,87,18.3,8
269.12,143,14.84,5
118.01,85,13.95,8
146.48,67,11.48,1
127.24,65,11.17,8
149.99,115,8.23,7
179.91,112,11.23,7
161.51,97,9.51,7
142.78,52,10.78,1
267.79,163,5.26,0
334.4,145,11.85,0
201.28,153,12.95,5
105.69,55,11.67,8
200.88,78,14.14,3
161.96,129,14.45,7
174.06,91,11.89,2
146.64,111,13.29,2
151.53,129,17.92,2
217.0,163,10.8,4
174.34,124,11.86,2
237.69,178,7.72,6
221.33,136,14.01,5
122.69,67,10.32,1
165.01,93,12.09,7
147.16,50,14.87,1
264.12,211,7.05,4
278.77,131,3.42,9
141.96,72,10.51,1
158.18,91,9.62,3
259.09,209,8.11,4
157.6,126,12.45,2
204.55,170,5.89,6
266.71,211,11.98,4
210.69,220,6.72,4
